id,nev,tipus,kanonikus
8791,iOS alkalmazásfejlesztés,eszkoz,
8792,UI minták implementálása,feladat,
8793,komplex navigáció kezelése,feladat,
8794,animációk fejlesztése,feladat,
8795,"AI kódolási asszisztensek használata (Claude, Codex, OpenCode)",eszkoz,
8796,debugging,feladat,
8798,termelési folyamatok műszaki támogatása,feladat,
8799,folyamatok hatékonyságának fejlesztése,feladat,
8801,meghibásodások diagnosztizálása,feladat,
8802,"mérnöki végzettség (gépészmérnök, vegyészmérnök)",elvaras,
8803,angol nyelvtudás írásban és szóban,elvaras,
8804,német nyelvtudás írásban és szóban,elvaras,
8806,vevői reklamációk elemzése,feladat,
8807,gyártási problémák elemzése,feladat,
8808,számítások készítése,feladat,
8809,gépi tanulási modellek tervezése,feladat,
8810,gépi tanulási modellek fejlesztése,feladat,
8811,gépi tanulási modellek telepítése,feladat,
8812,keresztfunkcionális csapatmunka,soft,
8813,komplex problémamegoldás,soft,
8814,gépi tanulás,eszkoz,
8815,mesterséges intelligencia,elvaras,
8816,multimodális megértés fejlesztése,feladat,
8817,gépi tanulási modellek optimalizálása,feladat,
8818,fejlett technológiai stack,eszkoz,
8820,fenntartható városok fejlesztése,feladat,
8821,urbánus környezet zöldítése,feladat,
8822,klímaváltozás elleni technológiai megoldások,soft,
8823,gépi tanulási platform tervezése,feladat,
8824,gépi tanulási platform fejlesztése,feladat,
8825,gépi tanulási platform optimalizálása,feladat,
8826,előrejelzési modellek fejlesztése,feladat,
8830,pénzügyi szektorbeli ismeretek,elvaras,
8831,telekommunikációs szektorbeli ismeretek,elvaras,
8833,AI/ML megoldások automatizálása,feladat,
8834,AI/ML megoldások irányítása,feladat,
8835,gépi tanulási modellek governance,feladat,
8837,machine learning modellek fejlesztése,feladat,
8838,production ML rendszerek,eszkoz,
8839,kutatás és fejlesztés,feladat,
8840,döntéshozatali motorok architektúrája,feladat,
8841,online performance optimalizálás,feladat,
8842,generatív AI technológiák,eszkoz,
8843,machine learning technológiák,eszkoz,
8844,use case validáció,feladat,
8845,cross-functional csapatmunka,soft,
8847,Azure cloud platform,eszkoz,
8848,adatplatform architektúra,feladat,
8849,technikai standardok meghatározása,feladat,
8850,mérnöki csapatok mentorálása,soft,
8851,skálázható adatmegoldások tervezése,feladat,
8852,6+ év szoftvermérnöki tapasztalat,elvaras,
8853,machine learning engineering,eszkoz,
8854,ML/AI rendszerek prototípustól produkciós környezetig,feladat,
8855,production ownership,feladat,
8856,6+ év alkalmazott machine learning tapasztalat,elvaras,
8858,tanulástudomány,eszkoz,
8859,machine learning modellek rigorózus fejlesztése,feladat,
8860,AI platform mérnökökkel való együttműködés,soft,
8861,megoldás architektúra,feladat,
8863,hitelkockázat modellezés,eszkoz,
8864,üzleti problémák machine learning modellekké fordítása,feladat,
8865,statisztikai és programozási technikák,eszkoz,
8866,prediktív modellek fejlesztése és telepítése,feladat,
8867,operációkutatás,eszkoz,
8868,mélyreható adatelemzés,feladat,
8869,napi szintű kódolás,feladat,
8871,elosztott számítástechnika,eszkoz,
8872,data engineering,feladat,
8873,adatplatform tervezése,feladat,
8874,adatbetöltési folyamatok implementálása,feladat,
8875,adatintegrációs megoldások,feladat,
8876,machine learning workload támogatása,feladat,
8877,adatelemzőkkel és adattudósokkal való együttműködés,soft,
8878,AI technológiák alkalmazása,eszkoz,
8882,SciPy,eszkoz,
8884,data science könyvtárak,eszkoz,
8885,üzleti problémák gépi tanulási modellekké alakítása,feladat,
8887,Agile módszertanban való munka,elvaras,
8890,globális kereskedelmi adatok elemzése,feladat,
8891,piaci trendek értelmezése,feladat,
8892,adatvezérelt döntéshozatal támogatása,feladat,
8893,strukturált és strukturálatlan adatok feldolgozása,feladat,
8894,gépi tanulási technikák alkalmazása,elvaras,
8895,"modellek fejlesztése, validálása és telepítése",feladat,
8896,adatvezérelt megállapítások kommunikálása,soft,
8898,gépi tanulás alapú megoldások fejlesztése,feladat,
8899,nyelvi modellek alkalmazása,elvaras,
8900,statisztikai modellezés,elvaras,
8901,adatok vizualizálása,feladat,
8902,prezentációk készítése és tartása,soft,
8903,3+ év adattudomány vagy gépi tanulás tapasztalat,elvaras,
8904,prediktív modellek építése,feladat,
8905,exploratív adatelemzés,feladat,
8906,feature engineering,feladat,
8907,modell fejlesztés és pipeline építés,feladat,
8908,tudományos módszerek alkalmazása,elvaras,
8909,statisztikai technikák,elvaras,
8910,algoritmusok fejlesztése,feladat,
8911,gépi tanulási megoldások fejlesztése,feladat,
8912,modell fejlesztés,feladat,
8913,üzleti érték generálása,feladat,
8914,statisztikai modellek építése és telepítése,feladat,
8917,adatmérnöki munka,feladat,
8919,magas értékű lehetőségek azonosítása,feladat,
8923,tanulási képesség,soft,
8924,visszajelzésre való nyitottság,soft,
8925,5-7+ év kutatási tapasztalat,elvaras,
8930,optimalizálás,elvaras,
8931,NLP technikák,elvaras,
8932,technikai ismeretek üzleti felhasználóknak való kommunikálása,soft,
8934,modellek telepítése és monitorozása,feladat,
8935,nagy adathalmazok elemzése,feladat,
8936,adatvezérelt megoldások fejlesztése,feladat,
8937,gépi tanulási és programozási készségek,elvaras,
8938,supervised machine learning,elvaras,
8939,unsupervised machine learning,elvaras,
8940,Natural Language Processing (NLP),elvaras,
8941,statisztika,elvaras,
8942,matematika,elvaras,
8943,5+ év iparági tapasztalat,elvaras,
8944,adatarchitektúra tervezése,feladat,
8945,adatirányítás (data governance),feladat,
8946,kontraktori munka,elvaras,
8948,Large Language Models (LLM),elvaras,
8949,deep learning,elvaras,
8950,LLM Agents,elvaras,
8951,prompt engineering,feladat,
8952,önálló projektvezetés,feladat,
8953,AI termékfejlesztés,soft,
8954,senior szintű technikai vezetés,elvaras,
8956,technikai iránymutatás,feladat,
8958,adatbányászat,feladat,
8959,adatvizualizáció,feladat,
8960,BI architektúra tervezése,feladat,
8961,semantic modellek fejlesztése,feladat,
8962,dashboard készítés,feladat,
8963,menedzsment szintű döntéstámogatás,feladat,
8964,generatív AI fejlesztés,elvaras,
8966,iparági ismeretek,elvaras,
8970,Hugging Face Transformers,elvaras,
8971,spaCy,elvaras,
8973,AI fejlesztőeszközök (Cursor),elvaras,
8974,adatvezérelt döntéshozatal,soft,
8975,informatikai megoldások implementálása,feladat,
8976,controlling,feladat,
8977,Google Cloud Platform (GCP),elvaras,
8978,cloud migrációs projektek,feladat,
8979,technikai architektúra tervezése,feladat,
8980,cloud engineering vezetés,feladat,
8981,multi-cloud stratégia,feladat,
8982,skálázható rendszertervezés,elvaras,
8993,automatizált munkafolyamatok fejlesztése,feladat,
8994,angol nyelv (szóban és írásban),elvaras,
8998,termelési rendszerek tervezése és skálázása,feladat,
8999,teljesítménybottleneckek diagnosztizálása,feladat,
9002,senior/principal szintű szoftware engineering,elvaras,
9003,nagyméretű szervezetekben való vezetési tapasztalat,elvaras,
9008,munkafolyamatok automatizálása,feladat,
9009,mérnöki és támogatási folyamatok skálázása,feladat,
9014,anyagmozgások leképezése,feladat,
9016,raktárkészlet-kezelés,feladat,
9018,géprajz olvasása,feladat,
9021,koordinációs támogatás,feladat,
9024,cloud engineering,elvaras,
9025,informatika vagy mérnöki végzettség,elvaras,
9026,új technológiák elsajátítása,soft,
9027,IT rendszerüzemeltetés,elvaras,
9029,Windows rendszeradminisztráció,eszkoz,
9030,rendszerüzemeltetés,feladat,
9034,hálózatüzemeltetés,feladat,
9036,Windows Server üzemeltetése,feladat,
9037,VMware kezelése,eszkoz,
9038,Proxmox kezelése,eszkoz,
9039,Azure felhő felügyelete,feladat,
9040,on-premises infrastruktúra kezelése,feladat,
9042,GCP (Google Cloud Platform),eszkoz,
9044,felhő infrastruktúra kezelése,feladat,
9046,megbízhatósági mérnökség,feladat,
9047,karbantartás tervezése,feladat,
9048,ipari rendszerek ismerete,elvaras,
9050,Site Reliability Engineering (SRE),feladat,
9051,5 év SRE tapasztalat,elvaras,
9052,integrációs ismeretek,elvaras,
9053,MS Computer Engineering végzettség,elvaras,
9054,csapatos munka,soft,
9055,tanulási készség,soft,
9056,IT rendszeradminisztráció,feladat,
9057,vállalati IT infrastruktúra kezelése,feladat,
9058,rendszerstabilitás biztosítása,feladat,
9060,infrastrukturális fejlesztések tervezése,feladat,
9061,infrastrukturális fejlesztések megvalósítása,feladat,
9063,változáskérelmek kezelése,feladat,
9064,távoli támogatás nyújtása,feladat,
9069,szerver üzemeltetése,feladat,
9070,hálózat üzemeltetése,feladat,
9071,kliens gépek kezelése,feladat,
9072,IT infrastruktúra biztonságossá tétele,feladat,
9076,IT operációs támogatás,feladat,
9077,rendszerek konfigurálása és karbantartása,feladat,
9078,megbízhatósági mérnöki ismeretek,elvaras,
9079,karbantartási folyamatok optimalizálása,feladat,
9080,gyártási rendszerek ismerete,elvaras,
9084,egyetemi végzettség (informatika vagy elektrotechnika),elvaras,
9085,5 év munkatapasztalat,elvaras,
9086,folyamatos tanulás és fejlődés,soft,
9087,Azure Data Engineer tanúsítvány,elvaras,
9088,Databricks Certified Data Engineer tanúsítvány,elvaras,
9091,PySpark,eszkoz,
9093,ETL folyamatok tervezése és implementálása,feladat,
9094,site reliability engineering,elvaras,
9095,globális IT infrastruktúra kezelése,feladat,
9097,mobilitási elektronika ismerete,elvaras,
9100,technikai képzések szervezése,feladat,
9101,folyamatos szakmai fejlődés,soft,
9102,IT biztonsági eszközök és szoftverek értékelése,feladat,
9103,műszaki specifikációk összeállítása,feladat,
9104,tender folyamatok támogatása,feladat,
9105,szoftver és hardver életciklus-kezelés,feladat,
9108,képzési lehetőségek kihasználása,soft,
9110,mesterséges intelligencia eszközök kutatása,feladat,
9111,AI alapú megoldások tervezése és implementálása,feladat,
9112,üzleti folyamatok automatizálása,feladat,
9113,mérhető üzleti eredmények elérése,soft,
9117,IBM Cloud,eszkoz,
9118,multi-cloud környezetek ismerete,elvaras,
9121,Prometheus,eszkoz,
9122,Grafana,eszkoz,
9124,hálózatkezelés,elvaras,
9125,AI kódolási eszközök ismerete,elvaras,
9128,AI ügynökök ismerete,elvaras,
9129,identitáskezelés,elvaras,
9130,senior vagy medior szintű tapasztalat,elvaras,
9131,AI transzformáció,feladat,
9132,"GRC (governance, risk and compliance) ismerete",elvaras,
9133,SaaS megoldások fejlesztése,feladat,
9136,integrációs megoldások fejlesztése,feladat,
9137,AI-alapú egészségügyi alkalmazások fejlesztése,feladat,
9138,képalkotási funkciók fejlesztése,feladat,
9142,alkalmazott AI,elvaras,
9147,"governance, risk & security ismerete",elvaras,
9149,AI/ML fejlesztés,eszkoz,
9155,nagy nyelvi modellek finomhangolása,feladat,
9156,AI-alapú chatbotok fejlesztése,feladat,
9157,OpenAI API,eszkoz,
9158,RAG rendszerek tervezése és implementálása,feladat,
9161,adatvezérelt termékfejlesztés,feladat,
9163,üzleti gondolkodás,soft,
9165,adattudomány,feladat,
9168,üzleti folyamatok ismerete,elvaras,
9172,"AI coding assistants (GitHub Copilot, Cursor)",eszkoz,
9173,skálázható webalkalmazások fejlesztése,feladat,
9174,kód refaktorálása és dokumentálása,feladat,
9178,AI integráció,feladat,
9181,AI alapú megoldások implementálása,feladat,
9182,senior szintű szoftverfejlesztési tapasztalat,elvaras,
9185,fintech ismeretek,elvaras,
9186,POS terminál rendszerek,eszkoz,
9187,digitális banki megoldások,feladat,
9189,AI adopció,feladat,
9191,üzleti folyamatok optimalizálása,feladat,
9192,operatív hatékonyság javítása,feladat,
9194,robotika szoftverfejlesztés,feladat,
9195,ROS (Robot Operating System),eszkoz,
9196,fizikai AI kezdeményezések,feladat,
9197,mérnöki vagy informatikai végzettség,elvaras,
9198,iiQKA.OS2 integráció,feladat,
9199,AI-asszisztált szoftverfejlesztés,eszkoz,
9200,komplex kódbázisok elemzése,feladat,
9201,függőségek rekonstruálása,feladat,
9202,build diagnosztika,feladat,
9203,technikai due diligence,feladat,
9204,átállási készültség értékelése,feladat,
9207,ismételhető folyamatok kialakítása,feladat,
9208,bizonyítékelőállítás,feladat,
9209,újrafelhasználható megoldások fejlesztése,feladat,
9210,handover támogatás,feladat,
9211,AI-enabled szoftvermegoldások tervezése,feladat,
9212,Microsoft Copilot,eszkoz,
9213,Power Platform,eszkoz,
9214,produktivitás gyorsítása,feladat,
9215,staff szintű szoftverfejlesztési tapasztalat,elvaras,
9217,cloud technológiák,eszkoz,
9218,agile módszertanok,elvaras,
9219,eCMS ökoszisztéma,eszkoz,
9220,AI és adatkezelési ismeretek,elvaras,
9226,GitHub Copilot Agent Mode,eszkoz,
9227,Spec-Driven Development (SDD),elvaras,
9230,Laravel keretrendszer (10+),eszkoz,
9232,gyakorlati tapasztalat PHP-ban,elvaras,
9233,LLM koncepciók ismerete,elvaras,
9235,AWS Bedrock,eszkoz,
9238,AI agent fejlesztés,feladat,
9239,SAP GUI,eszkoz,
9240,SAP Fiori alkalmazások fejlesztése,feladat,
9241,HANA Studio / Eclipse,eszkoz,
9242,API-k és integrációs technológiák,eszkoz,
9243,Python alapok,eszkoz,
9247,C#/.NET,eszkoz,
9250,AI-támogatott fejlesztőeszközök használata,eszkoz,
9255,AI-támogatott kódgenerálás,eszkoz,
9256,fullstack szoftverfejlesztés,feladat,
9257,technikai megoldások tervezése,feladat,
9258,AI eszközök és szolgáltatások ismerete,elvaras,
9260,szoftverfejlesztés alapjai,elvaras,
9261,design patterns,elvaras,
9262,clean code gyakorlat,elvaras,
9263,AI eszközök használata,elvaras,
9264,AI koncepciók megértése,elvaras,
9265,Agile/Scrum módszertan,elvaras,
9266,angol nyelvismeret (technikai szint),elvaras,
9267,Oracle Apex fejlesztés,eszkoz,
9268,OCI tapasztalat,elvaras,
9271,AI-támogatott kódolás,eszkoz,
9272,minimum 3 év fejlesztői tapasztalat,elvaras,
9273,cloud platform operations,feladat,
9274,dokumentáció és oktatás,feladat,
9275,reusable blueprint tervezése,feladat,
9276,AI-támogatott automatizálás,eszkoz,
9277,csapatvezető készségek,soft,
9281,microservices tervezése és fejlesztése,feladat,
9282,AI-powered funkciók fejlesztése,feladat,
9283,biztonságos és skálázható rendszerek tervezése,feladat,
9284,front-end fejlesztés,feladat,
9287,Typesense,eszkoz,
9288,AI felhasználói felületek tervezése,feladat,
9289,video platform fejlesztés,feladat,
9292,nyilvántartó rendszerek fejlesztése,feladat,
9294,üzleti igények elemzése,soft,
9296,AI integrációs megoldások fejlesztése,feladat,
9297,diagnosztikai ultrahangrendszerek fejlesztése,feladat,
9298,fejlesztői eszközök készítése,feladat,
9301,IAM (identitás- és hozzáférés-kezelés),feladat,
9317,okos város technológiák,feladat,
9318,távérzékelés,eszkoz,
9319,fenntarthatósági megoldások fejlesztése,feladat,
9320,klímaváltozás elleni intézkedések,feladat,
9321,projekt navigáció,soft,
9325,szervezeti vezetés,soft,
9326,stratégiai tervezés,feladat,
9328,infrastruktúra mérnökség,feladat,
9329,felhő technológiák,elvaras,
9330,kommunikációs készségek,soft,
9331,írásban való kifejezés,soft,
9332,3+ év DevOps tapasztalat,elvaras,
9338,Machine Learning modellek fejlesztése,feladat,
9339,ML framework és platform fejlesztése,feladat,
9340,MLOps iniciálások támogatása,feladat,
9341,Machine Learning szakértelem,elvaras,
9348,technológiai szerelés,feladat,
9350,kézi munka,feladat,
9352,fizika doktori fokozat,elvaras,
9354,AI modellek értékelése,feladat,
9355,szakértői tudás,elvaras,
9359,multi-agent AI rendszerek fejlesztése,feladat,
9360,production-grade alkalmazások fejlesztése,feladat,
9362,AI alkalmazások fejlesztése,feladat,
9363,AI ügynökök (AI Agents) fejlesztése,feladat,
9364,AI rendszerek karbantartása és fejlesztése,feladat,
9365,frontier AI kutatás,feladat,
9366,hands-on fejlesztési tapasztalat,elvaras,
9367,AI megoldások tervezése és fejlesztése,feladat,
9368,AI rendszerek telepítése,feladat,
9369,komplex üzleti problémák megoldása,feladat,
9370,innovációs készség,soft,
9371,senior szintű AI szakértelem,elvaras,
9372,RAG (Retrieval-Augmented Generation) pipeline fejlesztése,feladat,
9373,dokumentum feldolgozás és chunking stratégia,feladat,
9374,agent orchestration,feladat,
9375,production-grade AI rendszerek fejlesztése,feladat,
9376,retrieval quality optimalizálása,feladat,
9377,skálázható rendszerek tervezése,elvaras,
